match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target
M_1846,2021-11-03,Barnsley,Derby,2,1,2.2,3.5,2.33,3.46,1
M_1847,2021-11-03,Blackburn,Fulham,0,7,4.0,1.9,4.07,1.96,0
M_1851,2021-11-03,West Brom,Hull,1,0,1.4,9.0,1.41,8.77,1
M_1491,2021-11-05,Southampton,Aston Villa,1,0,1.95,3.75,2.04,3.79,1
M_1854,2021-11-06,Bournemouth,Swansea,4,0,1.72,5.0,1.82,5.2,1
M_1494,2021-11-06,Crystal Palace,Wolves,2,0,2.45,3.0,2.56,3.17,1
M_1493,2021-11-06,Brentford,Norwich,1,2,1.6,5.75,1.63,6.06,0
M_1492,2021-11-06,Man United,Man City,0,2,4.75,1.7,4.84,1.74,0
M_1860,2021-11-06,Birmingham,Reading,1,2,1.8,4.75,1.86,4.66,0
M_1859,2021-11-06,Peterboro,Fulham,0,1,6.0,1.53,6.48,1.54,0
M_1855,2021-11-06,Cardiff,Huddersfield,2,1,2.3,3.1,2.43,3.22,1
M_1857,2021-11-06,Luton,Stoke,0,1,2.4,3.1,2.48,3.16,0
M_1853,2021-11-06,Blackburn,Sheffield United,3,1,2.9,2.4,3.08,2.43,1
M_1852,2021-11-06,Barnsley,Hull,0,2,2.25,3.4,2.27,3.49,0
M_1858,2021-11-06,Nott'm Forest,Preston,3,0,2.15,3.5,2.3,3.53,1
M_1856,2021-11-06,Coventry,Bristol City,3,2,1.65,5.5,1.66,5.63,1
M_1495,2021-11-07,Arsenal,Watford,1,0,1.36,8.5,1.41,8.73,1
M_1496,2021-11-07,West Ham,Liverpool,3,2,4.75,1.7,4.74,1.75,1
M_1861,2021-11-19,QPR,Luton,2,0,2.3,3.1,2.35,3.17,1
M_1502,2021-11-20,Liverpool,Arsenal,4,0,1.45,6.5,1.47,6.84,1
M_1501,2021-11-20,Wolves,West Ham,1,0,3.0,2.4,3.18,2.49,1
M_1500,2021-11-20,Watford,Man United,4,1,6.5,1.45,6.25,1.53,1
M_1499,2021-11-20,Norwich,Southampton,2,1,3.6,2.05,3.71,2.12,1
M_1498,2021-11-20,Aston Villa,Brighton,2,0,2.45,2.9,2.48,3.14,1
M_1497,2021-11-20,Leicester,Chelsea,0,3,4.75,1.75,4.92,1.8,0
M_1864,2021-11-20,Hull,Birmingham,2,0,2.6,2.8,2.68,2.88,1
M_1862,2021-11-20,Fulham,Barnsley,4,1,1.28,11.0,1.32,10.71,1
M_1863,2021-11-20,Huddersfield,West Brom,1,0,3.8,2.05,4.01,2.09,1
M_1865,2021-11-20,Preston,Cardiff,1,2,2.15,3.6,2.18,3.64,0
M_1866,2021-11-20,Stoke,Peterboro,2,0,1.55,6.5,1.53,6.9,1
M_1867,2021-11-21,Derby,Bournemouth,3,2,4.5,1.8,4.89,1.88,1
M_1504,2021-11-21,Tottenham,Leeds,2,1,1.7,4.5,1.77,4.61,1
M_1503,2021-11-21,Man City,Everton,3,0,1.14,19.0,1.19,17.04,1
M_1868,2021-11-23,Middlesbrough,Preston,1,2,2.0,3.8,2.04,4.24,0
M_1869,2021-11-23,Reading,Sheffield United,0,1,4.0,1.95,4.04,2.0,0
M_1870,2021-11-24,Barnsley,Swansea,0,2,3.0,2.37,3.16,2.41,0
M_1871,2021-11-24,Blackburn,Peterboro,4,0,1.7,5.0,1.74,5.13,1
M_1872,2021-11-24,Bristol City,Stoke,1,0,3.4,2.15,3.46,2.26,1
M_1873,2021-11-24,Cardiff,Hull,0,1,2.05,3.8,2.08,3.74,0
M_1874,2021-11-24,QPR,Huddersfield,1,0,2.05,3.75,2.07,3.87,1
M_1507,2021-11-27,Liverpool,Southampton,4,0,1.28,9.0,1.3,10.1,1
M_1506,2021-11-27,Crystal Palace,Aston Villa,1,2,2.2,3.3,2.3,3.42,0
M_1505,2021-11-27,Arsenal,Newcastle,2,0,1.44,7.0,1.48,6.77,1
M_1877,2021-11-27,Hull,Millwall,2,1,2.62,2.75,2.7,2.97,1
M_1878,2021-11-27,Luton,Cardiff,1,2,1.9,4.0,1.93,4.19,0
M_1876,2021-11-27,Huddersfield,Middlesbrough,1,2,2.62,2.75,2.84,2.78,0
M_1875,2021-11-27,Birmingham,Blackpool,1,0,2.1,3.75,2.22,3.75,1
M_1879,2021-11-27,Stoke,Blackburn,0,1,2.1,3.5,2.14,3.78,0
M_1880,2021-11-27,Swansea,Reading,2,3,1.75,4.75,1.78,4.81,0
M_1510,2021-11-28,Man City,West Ham,2,1,1.28,10.0,1.3,10.56,1
M_1508,2021-11-28,Brentford,Everton,1,0,2.25,3.4,2.29,3.51,1
M_1881,2021-11-28,Sheffield United,Bristol City,2,0,1.5,7.0,1.47,7.33,1
M_1509,2021-11-28,Leicester,Watford,4,2,1.61,5.5,1.65,5.57,1
M_1882,2021-11-29,Derby,QPR,1,2,3.0,2.4,3.0,2.46,0
M_1511,2021-11-30,Leeds,Crystal Palace,1,0,2.4,3.0,2.43,3.15,1
M_1513,2021-12-01,Aston Villa,Man City,1,2,9.0,1.33,8.57,1.39,0
M_1514,2021-12-01,Everton,Liverpool,1,4,7.5,1.36,7.67,1.43,0
M_1512,2021-12-01,Watford,Chelsea,1,2,10.0,1.3,10.31,1.33,0
M_1516,2021-12-02,Man United,Arsenal,3,2,1.95,3.75,2.07,3.75,1
M_1515,2021-12-02,Tottenham,Brentford,2,0,1.6,5.25,1.67,5.34,1
M_1520,2021-12-04,Watford,Man City,1,3,12.0,1.2,14.88,1.21,0
M_1519,2021-12-04,Wolves,Liverpool,0,1,8.0,1.4,8.08,1.45,0
M_1518,2021-12-04,Newcastle,Burnley,1,0,2.3,3.2,2.4,3.22,1
M_1517,2021-12-04,West Ham,Chelsea,3,2,4.75,1.75,4.85,1.85,1
M_1884,2021-12-04,Blackburn,Preston,1,0,2.25,3.25,2.33,3.28,1
M_1890,2021-12-04,Nott'm Forest,Peterboro,2,0,1.72,4.75,1.78,5.03,1
M_1888,2021-12-04,Middlesbrough,Swansea,1,0,1.95,3.75,2.04,3.89,1
M_1887,2021-12-04,Cardiff,Sheffield United,2,3,3.2,2.3,3.32,2.31,0
M_1886,2021-12-04,Bristol City,Derby,1,0,2.5,2.9,2.57,3.03,1
M_1883,2021-12-04,Coventry,West Brom,1,2,3.2,2.37,3.18,2.45,0
M_1885,2021-12-04,Blackpool,Luton,0,3,2.8,2.7,2.9,2.74,0
M_1889,2021-12-04,Millwall,Birmingham,3,1,2.15,3.6,2.19,3.81,1
M_1891,2021-12-05,QPR,Stoke,0,2,2.37,3.1,2.34,3.25,0
M_1521,2021-12-05,Man United,Crystal Palace,1,0,1.5,6.5,1.59,6.46,1
M_1522,2021-12-05,Tottenham,Norwich,3,0,1.36,8.5,1.43,8.28,1
M_1523,2021-12-05,Aston Villa,Leicester,2,1,2.37,3.0,2.38,3.17,1
M_1524,2021-12-06,Everton,Arsenal,2,1,3.4,2.1,3.45,2.18,1
M_1525,2021-12-10,Brentford,Watford,2,1,2.25,3.3,2.32,3.44,1
M_1529,2021-12-11,Liverpool,Aston Villa,1,0,1.2,13.0,1.23,12.65,1
M_1526,2021-12-11,Man City,Wolves,1,0,1.14,19.0,1.17,20.21,1
M_1530,2021-12-11,Norwich,Man United,0,1,7.0,1.45,7.52,1.45,0
M_1528,2021-12-11,Chelsea,Leeds,3,2,1.25,12.0,1.28,11.9,1
M_1897,2021-12-11,West Brom,Reading,1,0,1.44,7.0,1.45,7.81,1
M_1896,2021-12-11,Swansea,Nott'm Forest,1,4,2.15,3.6,2.26,3.63,0
M_1527,2021-12-11,Arsenal,Southampton,3,0,1.61,5.5,1.68,5.61,1
M_1895,2021-12-11,Preston,Barnsley,2,1,1.75,4.75,1.8,4.72,1
M_1892,2021-12-11,Bournemouth,Blackburn,0,2,1.7,5.0,1.72,5.19,0
M_1893,2021-12-11,Derby,Blackpool,1,0,2.4,3.3,2.47,3.27,1
M_1894,2021-12-11,Peterboro,Millwall,2,1,3.3,2.3,3.25,2.4,1
M_1532,2021-12-12,Crystal Palace,Everton,3,1,2.3,3.3,2.3,3.63,1
M_1531,2021-12-12,Leicester,Newcastle,4,0,1.66,4.75,1.78,4.71,1
M_1534,2021-12-14,Man City,Leeds,7,0,1.14,15.0,1.16,19.75,1
M_1533,2021-12-14,Norwich,Aston Villa,0,2,3.3,2.25,3.45,2.33,0
M_1535,2021-12-15,Brighton,Wolves,0,1,2.25,3.5,2.37,3.66,0
M_1536,2021-12-15,Arsenal,West Ham,2,0,2.1,3.3,2.27,3.32,1
M_1537,2021-12-16,Liverpool,Newcastle,3,1,1.12,19.0,1.13,24.98,1
M_1538,2021-12-18,Leeds,Arsenal,1,4,3.9,1.83,3.89,1.93,0
M_1902,2021-12-18,Nott'm Forest,Hull,2,1,1.9,4.0,1.89,4.48,1
M_1899,2021-12-18,Blackburn,Birmingham,4,0,1.9,4.0,1.93,4.13,1
M_1898,2021-12-18,Middlesbrough,Bournemouth,1,0,2.6,2.8,2.7,2.82,1
M_1900,2021-12-18,Blackpool,Peterboro,3,1,2.1,3.6,2.09,3.94,1
M_1901,2021-12-18,Bristol City,Huddersfield,2,3,2.7,2.8,2.66,2.85,0
M_1539,2021-12-19,Newcastle,Man City,0,4,13.0,1.18,16.21,1.18,0
M_1903,2021-12-20,Fulham,Sheffield United,0,1,1.75,5.0,1.79,4.59,0
M_1545,2021-12-26,Brighton,Brentford,2,0,1.9,4.2,1.95,4.25,1
M_1543,2021-12-26,West Ham,Southampton,2,3,1.8,4.2,1.86,4.28,0
M_1542,2021-12-26,Tottenham,Crystal Palace,3,0,1.72,4.75,1.7,5.21,1
M_1541,2021-12-26,Norwich,Arsenal,0,5,8.0,1.4,8.02,1.42,0
M_1540,2021-12-26,Man City,Leicester,6,3,1.18,13.0,1.19,13.72,1
M_1905,2021-12-26,Middlesbrough,Nott'm Forest,2,0,2.1,3.75,2.12,3.74,1
M_1904,2021-12-26,Huddersfield,Blackpool,3,2,2.15,3.5,2.24,3.51,1
M_1544,2021-12-26,Aston Villa,Chelsea,1,3,5.25,1.65,5.57,1.69,0
M_1906,2021-12-27,Derby,West Brom,1,0,5.0,1.8,4.7,1.76,1
M_1907,2021-12-27,QPR,Bournemouth,0,1,2.8,2.45,2.61,2.51,0
M_1546,2021-12-28,Crystal Palace,Norwich,3,0,1.65,5.5,1.69,5.91,1
M_1547,2021-12-28,Watford,West Ham,1,4,3.4,2.1,3.35,2.24,0
M_1548,2021-12-28,Leicester,Liverpool,1,0,8.0,1.33,7.76,1.38,1
M_1910,2021-12-29,Coventry,Millwall,0,1,2.0,3.8,2.05,4.04,0
M_1909,2021-12-29,Blackpool,Middlesbrough,1,2,3.4,2.2,3.5,2.26,0
M_1908,2021-12-29,Blackburn,Barnsley,2,1,1.66,5.5,1.66,5.65,1
M_1549,2021-12-29,Brentford,Man City,0,1,19.0,1.14,16.97,1.17,0
M_1914,2021-12-30,Stoke,Derby,1,2,1.66,5.5,1.75,5.52,0
M_1913,2021-12-30,Nott'm Forest,Huddersfield,0,1,2.0,3.8,2.07,3.82,0
M_1912,2021-12-30,Bristol City,QPR,1,2,2.9,2.4,3.0,2.49,0
M_1911,2021-12-30,Bournemouth,Cardiff,3,0,1.61,5.5,1.68,5.47,1
M_1550,2021-12-30,Man United,Burnley,3,1,1.36,9.0,1.38,8.67,1
M_1915,2022-01-01,Blackpool,Hull,1,0,2.1,3.3,2.23,3.46,1
M_1552,2022-01-01,Watford,Tottenham,0,1,5.0,1.61,5.42,1.62,0
M_1553,2022-01-01,Crystal Palace,West Ham,2,3,3.1,2.3,3.09,2.4,0
M_1551,2022-01-01,Arsenal,Man City,1,2,5.75,1.5,6.01,1.53,0
M_1555,2022-01-02,Everton,Brighton,2,3,2.75,2.62,2.87,2.78,0
M_1556,2022-01-02,Leeds,Burnley,3,1,2.05,3.5,2.02,3.83,1
M_1916,2022-01-02,Bristol City,Millwall,3,2,2.9,2.45,3.15,2.52,1
M_1917,2022-01-02,Birmingham,QPR,1,2,2.7,2.75,2.66,2.9,0
M_1554,2022-01-02,Brentford,Aston Villa,2,1,3.0,2.4,3.09,2.46,1
M_1918,2022-01-03,Stoke,Preston,1,2,2.0,4.0,2.02,4.01,0
M_1557,2022-01-03,Man United,Wolves,0,1,1.53,6.0,1.56,5.98,0
M_1919,2022-01-11,Reading,Fulham,0,7,7.0,1.44,7.95,1.45,0
M_1558,2022-01-11,Southampton,Brentford,4,1,2.05,3.6,2.15,3.82,1
M_1559,2022-01-12,West Ham,Norwich,2,0,1.28,10.0,1.32,10.04,1
M_1922,2022-01-15,Derby,Sheffield United,2,0,3.5,2.2,3.64,2.21,1
M_1927,2022-01-15,QPR,West Brom,1,0,3.4,2.15,3.39,2.24,1
M_1926,2022-01-15,Peterboro,Coventry,1,4,3.3,2.2,3.42,2.24,0
M_1925,2022-01-15,Millwall,Nott'm Forest,0,1,2.37,3.2,2.4,3.32,0
M_1924,2022-01-15,Middlesbrough,Reading,2,1,1.44,7.5,1.46,7.86,1
M_1562,2022-01-15,Wolves,Southampton,3,1,2.25,3.4,2.35,3.4,1
M_1561,2022-01-15,Norwich,Everton,2,1,3.75,2.0,3.77,2.06,1
M_1560,2022-01-15,Man City,Chelsea,1,0,1.65,5.0,1.72,5.2,1
M_1920,2022-01-15,Cardiff,Blackburn,0,1,2.7,2.6,2.75,2.68,0
M_1921,2022-01-15,Luton,Bournemouth,3,2,2.8,2.45,3.1,2.48,1
M_1923,2022-01-15,Fulham,Bristol City,6,2,1.22,12.0,1.23,14.28,1
M_1928,2022-01-16,Hull,Stoke,0,2,2.8,2.5,3.0,2.54,0
M_1564,2022-01-16,West Ham,Leeds,2,3,1.61,5.0,1.65,5.13,0
M_1563,2022-01-16,Liverpool,Brentford,3,0,1.3,10.0,1.3,10.45,1
M_1929,2022-01-18,Fulham,Birmingham,6,2,1.28,11.0,1.28,11.63,1
M_1566,2022-01-19,Brentford,Man United,1,3,4.5,1.8,4.68,1.88,0
M_1565,2022-01-19,Leicester,Tottenham,2,3,3.0,2.3,3.12,2.38,0
M_1930,2022-01-19,Hull,Blackburn,2,0,3.0,2.37,3.13,2.38,1
M_1931,2022-01-19,Reading,Luton,0,2,3.6,2.0,3.79,2.01,0
M_1567,2022-01-21,Watford,Norwich,0,3,2.0,3.75,2.09,3.66,0
M_1568,2022-01-22,Everton,Aston Villa,0,1,2.75,2.62,2.82,2.7,0
M_1569,2022-01-22,Brentford,Wolves,1,2,3.2,2.6,3.15,2.54,0
M_1571,2022-01-22,Man United,West Ham,1,0,1.85,4.0,1.93,3.9,1
M_1570,2022-01-22,Leeds,Newcastle,0,1,2.0,3.75,2.03,3.67,0
M_1932,2022-01-22,Bristol City,Cardiff,3,2,2.5,2.9,2.59,2.87,1
M_1933,2022-01-22,Nott'm Forest,Derby,2,1,1.95,4.5,2.0,4.35,1
M_1934,2022-01-22,Birmingham,Barnsley,2,1,1.8,4.75,1.81,4.81,1
M_1935,2022-01-22,Blackpool,Millwall,1,0,2.37,3.1,2.47,3.15,1
M_1936,2022-01-22,Bournemouth,Hull,0,1,1.57,6.0,1.6,5.95,0
M_1937,2022-01-22,Coventry,QPR,1,2,2.37,3.1,2.41,3.09,0
M_1938,2022-01-22,Reading,Huddersfield,3,4,3.0,2.45,3.05,2.42,0
M_1939,2022-01-22,Sheffield United,Luton,2,0,1.85,4.5,1.93,4.31,1
M_1940,2022-01-22,Stoke,Fulham,2,3,4.33,1.9,4.2,1.97,0
M_1941,2022-01-22,Swansea,Preston,1,0,2.15,3.5,2.22,3.71,1
M_1942,2022-01-22,West Brom,Peterboro,3,0,1.36,11.0,1.33,11.49,1
M_1573,2022-01-23,Chelsea,Tottenham,2,0,1.61,5.0,1.7,4.82,1
M_1572,2022-01-23,Crystal Palace,Liverpool,1,3,6.0,1.53,5.75,1.61,0
M_1943,2022-01-24,Blackburn,Middlesbrough,1,0,2.3,3.1,2.52,3.06,1
M_1945,2022-01-25,Luton,Bristol City,2,1,1.75,4.75,1.79,5.04,1
M_1944,2022-01-25,Coventry,Stoke,1,0,2.2,3.6,2.2,3.77,1
M_1946,2022-01-25,Nott'm Forest,Barnsley,3,0,1.53,6.5,1.56,6.94,1
M_1947,2022-01-26,West Brom,Preston,0,2,1.61,6.0,1.62,6.3,0
M_1948,2022-01-29,Barnsley,Bournemouth,0,1,5.5,1.7,5.72,1.71,0
M_1949,2022-01-29,Hull,Swansea,2,0,2.87,2.62,2.9,2.63,1
M_1950,2022-01-29,Middlesbrough,Coventry,1,0,2.05,3.8,2.07,3.99,1
M_1951,2022-01-29,Millwall,West Brom,2,0,3.5,2.25,3.59,2.26,1
M_1952,2022-01-29,QPR,Reading,4,0,1.53,7.0,1.53,7.38,1
M_1953,2022-01-29,Peterboro,Sheffield United,0,2,3.75,1.95,4.3,1.93,0
M_1954,2022-01-30,Cardiff,Nott'm Forest,2,1,2.8,2.62,2.92,2.64,1
M_1955,2022-02-01,Swansea,Luton,0,1,2.25,3.4,2.27,3.61,0
M_1956,2022-02-02,Barnsley,Cardiff,0,1,2.9,2.55,3.09,2.54,0
M_1957,2022-02-02,Huddersfield,Derby,2,0,2.05,3.8,2.11,4.0,1
M_1958,2022-02-04,Birmingham,Sheffield United,1,2,4.0,1.95,4.01,2.01,0
M_1960,2022-02-05,Hull,Preston,0,1,2.6,2.8,2.66,2.94,0
M_1959,2022-02-05,Blackpool,Bristol City,3,1,2.25,3.3,2.24,3.53,1
M_1961,2022-02-05,Swansea,Blackburn,1,0,2.5,2.9,2.53,3.15,1
M_1575,2022-02-08,West Ham,Watford,1,0,1.55,5.75,1.54,6.7,1
M_1574,2022-02-08,Newcastle,Everton,3,1,2.5,2.87,2.57,2.94,1
M_1962,2022-02-08,Derby,Hull,3,1,2.2,3.6,2.28,3.56,1
M_1965,2022-02-08,Stoke,Swansea,3,0,2.25,3.4,2.3,3.52,1
M_1964,2022-02-08,Luton,Barnsley,2,1,1.6,6.5,1.63,6.22,1
M_1963,2022-02-08,Fulham,Millwall,3,0,1.36,9.5,1.37,9.79,1
M_1967,2022-02-09,Bournemouth,Birmingham,3,1,1.53,7.0,1.52,6.99,1
M_1968,2022-02-09,Bristol City,Reading,2,1,1.9,4.2,1.93,4.23,1
M_1969,2022-02-09,Cardiff,Peterboro,4,0,1.75,4.5,1.81,4.78,1
M_1577,2022-02-09,Tottenham,Southampton,2,3,1.6,5.5,1.61,6.03,0
M_1576,2022-02-09,Man City,Brentford,2,0,1.1,23.0,1.12,25.77,1
M_1966,2022-02-09,Blackburn,Nott'm Forest,0,2,2.3,3.4,2.35,3.45,0
M_1970,2022-02-09,Sheffield United,West Brom,2,0,2.37,3.1,2.45,3.21,1
M_1579,2022-02-10,Wolves,Arsenal,0,1,3.5,2.2,3.72,2.23,0
M_1578,2022-02-10,Liverpool,Leicester,2,0,1.25,10.0,1.26,11.21,1
M_1580,2022-02-12,Everton,Leeds,3,0,2.25,3.0,2.37,3.12,1
M_1975,2022-02-12,Middlesbrough,Derby,4,1,1.61,5.75,1.63,6.3,1
M_1978,2022-02-12,Reading,Coventry,2,3,3.75,2.0,3.94,2.0,0
M_1976,2022-02-12,Millwall,Cardiff,2,1,2.37,3.1,2.32,3.4,1
M_1974,2022-02-12,Hull,Fulham,0,1,6.0,1.6,6.08,1.63,0
M_1973,2022-02-12,Blackpool,Bournemouth,1,2,4.0,1.95,4.27,1.94,0
M_1972,2022-02-12,Birmingham,Luton,3,0,2.9,2.45,3.07,2.53,1
M_1971,2022-02-12,Barnsley,QPR,1,0,3.8,2.0,4.1,2.08,1
M_1581,2022-02-12,Watford,Brighton,0,2,3.5,2.05,3.85,2.14,0
M_1582,2022-02-12,Norwich,Man City,0,4,15.0,1.16,18.96,1.18,0
M_1977,2022-02-12,Peterboro,Preston,0,1,3.6,2.05,3.65,2.08,0
M_1584,2022-02-13,Newcastle,Aston Villa,1,0,2.7,2.62,2.78,2.67,1
M_1585,2022-02-13,Tottenham,Wolves,0,2,1.7,5.5,1.69,5.86,0
M_1583,2022-02-13,Burnley,Liverpool,0,1,10.0,1.28,10.82,1.29,0
M_1979,2022-02-13,Swansea,Bristol City,3,1,1.95,4.0,2.0,4.01,1
M_1586,2022-02-15,Man United,Brighton,2,0,1.72,4.75,1.81,4.87,1
M_1981,2022-02-15,Millwall,QPR,2,0,2.5,3.1,2.53,3.11,1
M_1980,2022-02-15,Cardiff,Coventry,2,0,2.9,2.45,3.01,2.55,1
M_1988,2022-02-19,Sheffield United,Swansea,4,0,1.6,6.5,1.65,6.03,1
M_1987,2022-02-19,Preston,Reading,2,3,1.72,5.0,1.67,5.62,0
M_1986,2022-02-19,Luton,West Brom,2,0,3.1,2.45,3.22,2.47,1
M_1985,2022-02-19,Derby,Peterboro,1,0,1.83,4.33,1.89,4.58,1
M_1983,2022-02-19,Bristol City,Middlesbrough,2,1,3.8,2.1,3.9,2.08,1
M_1982,2022-02-19,Fulham,Huddersfield,1,2,1.4,8.0,1.4,8.52,0
M_1984,2022-02-19,Coventry,Barnsley,1,0,1.55,7.0,1.56,6.79,1
M_1588,2022-02-19,Aston Villa,Watford,0,1,1.65,5.75,1.68,5.62,0
M_1589,2022-02-19,Brighton,Burnley,0,3,1.66,6.0,1.67,6.18,0
M_1590,2022-02-19,Crystal Palace,Chelsea,0,1,5.5,1.65,5.86,1.66,0
M_1591,2022-02-19,Liverpool,Norwich,3,1,1.1,23.0,1.13,26.49,1
M_1592,2022-02-19,Southampton,Everton,2,0,2.1,3.5,2.1,3.71,1
M_1593,2022-02-19,Man City,Tottenham,2,3,1.28,10.0,1.29,11.91,0
M_1587,2022-02-19,Arsenal,Brentford,2,1,1.44,8.0,1.47,8.32,1
M_1594,2022-02-20,Leeds,Man United,2,4,3.9,1.85,4.12,1.93,0
M_1595,2022-02-20,Wolves,Leicester,2,1,2.25,3.25,2.34,3.5,1
M_1991,2022-02-22,Middlesbrough,West Brom,2,1,2.25,3.25,2.32,3.43,1
M_1990,2022-02-22,Hull,Barnsley,0,2,2.1,3.75,2.14,3.98,0
M_1992,2022-02-22,Reading,Birmingham,2,1,2.55,2.75,2.6,2.85,1
M_1989,2022-02-22,Bristol City,Coventry,1,2,3.2,2.25,3.28,2.29,0
M_1993,2022-02-23,Derby,Millwall,1,2,2.62,2.87,2.73,2.99,0
M_1994,2022-02-23,Fulham,Peterboro,2,1,1.18,15.0,1.2,17.06,1
M_1995,2022-02-23,Huddersfield,Cardiff,2,1,2.25,3.25,2.34,3.36,1
M_1996,2022-02-23,QPR,Blackpool,2,1,1.9,4.0,1.97,4.34,1
M_1997,2022-02-23,Sheffield United,Blackburn,1,0,1.85,4.33,1.83,4.58,1
M_1998,2022-02-23,Stoke,Luton,1,2,2.1,3.6,2.19,3.95,0
M_1596,2022-02-23,Burnley,Tottenham,1,0,4.6,1.75,4.94,1.79,1
M_1597,2022-02-23,Watford,Crystal Palace,1,4,3.1,2.3,3.24,2.47,0
M_1598,2022-02-23,Liverpool,Leeds,6,0,1.16,15.0,1.16,17.91,1
M_1599,2022-02-24,Arsenal,Wolves,2,1,1.65,5.5,1.65,6.08,1
M_1600,2022-02-25,Southampton,Norwich,2,0,1.53,6.0,1.56,6.55,1
M_2001,2022-02-26,Birmingham,Huddersfield,0,2,2.7,2.7,2.67,2.86,0
M_2005,2022-02-26,Luton,Derby,1,0,1.83,4.5,1.88,4.77,1
M_2004,2022-02-26,Cardiff,Fulham,0,1,5.0,1.61,5.12,1.73,0
M_2003,2022-02-26,Bournemouth,Stoke,2,1,1.66,5.25,1.72,5.04,1
M_2002,2022-02-26,Blackpool,Reading,4,1,1.95,3.75,2.05,3.96,1
M_2008,2022-02-26,Peterboro,Hull,0,3,2.6,2.75,2.75,2.76,0
M_1999,2022-02-26,Blackburn,QPR,1,0,2.1,3.5,2.21,3.57,1
M_2006,2022-02-26,Millwall,Sheffield United,1,0,3.5,2.2,3.72,2.2,1
M_1601,2022-02-26,Leeds,Tottenham,0,4,4.2,1.85,4.14,1.87,0
M_1602,2022-02-26,Brentford,Newcastle,0,2,2.5,3.0,2.55,3.15,0
M_1603,2022-02-26,Brighton,Aston Villa,0,2,2.2,3.5,2.24,3.52,0
M_1604,2022-02-26,Everton,Man City,0,1,10.0,1.28,10.59,1.29,0
M_2000,2022-02-26,Barnsley,Middlesbrough,3,2,4.2,1.85,4.76,1.87,1
M_2007,2022-02-26,Nott'm Forest,Bristol City,2,0,1.7,5.0,1.73,5.25,1
M_1605,2022-02-27,West Ham,Wolves,1,0,2.05,3.8,2.15,4.03,1
M_2009,2022-02-28,West Brom,Swansea,0,2,1.75,5.25,1.75,5.1,0
M_2010,2022-03-01,Cardiff,Derby,1,0,2.0,4.0,2.03,4.42,1
M_1606,2022-03-01,Burnley,Leicester,0,2,2.9,2.4,2.98,2.55,0
M_2011,2022-03-04,Huddersfield,Peterboro,3,0,1.6,6.0,1.57,6.5,1
M_2021,2022-03-05,Swansea,Coventry,3,1,2.8,2.7,2.92,2.65,1
M_1608,2022-03-05,Aston Villa,Southampton,4,0,2.3,3.0,2.42,3.1,1
M_2020,2022-03-05,Stoke,Blackpool,0,1,1.9,4.33,1.93,4.54,0
M_2019,2022-03-05,Reading,Millwall,0,1,3.0,2.45,3.11,2.5,0
M_2018,2022-03-05,QPR,Cardiff,1,2,2.15,3.6,2.2,3.77,0
M_2017,2022-03-05,Preston,Bournemouth,2,1,3.4,2.25,3.51,2.28,1
M_2016,2022-03-05,Middlesbrough,Luton,2,1,1.75,5.0,1.84,4.63,1
M_2015,2022-03-05,Hull,West Brom,0,2,3.75,2.1,3.93,2.13,0
M_2014,2022-03-05,Derby,Barnsley,2,0,2.15,3.75,2.23,3.78,1
M_2013,2022-03-05,Bristol City,Birmingham,1,2,2.37,3.1,2.32,3.22,0
M_2012,2022-03-05,Fulham,Blackburn,2,0,1.44,8.5,1.47,8.21,1
M_1607,2022-03-05,Leicester,Leeds,1,0,1.75,4.2,1.82,4.21,1
M_1613,2022-03-05,Liverpool,West Ham,1,0,1.28,9.5,1.3,10.58,1
M_1609,2022-03-05,Burnley,Chelsea,0,4,6.5,1.5,7.69,1.52,0
M_1610,2022-03-05,Newcastle,Brighton,2,1,2.75,2.62,2.82,2.8,1
M_1611,2022-03-05,Norwich,Brentford,1,3,2.9,2.5,3.04,2.64,0
M_1612,2022-03-05,Wolves,Crystal Palace,0,2,2.3,3.4,2.43,3.5,0
M_1614,2022-03-06,Watford,Arsenal,2,3,6.0,1.57,6.29,1.62,0
M_1615,2022-03-06,Man City,Man United,4,1,1.4,7.5,1.43,8.34,1
M_1616,2022-03-07,Tottenham,Everton,5,0,1.57,5.75,1.61,5.97,1
M_2023,2022-03-08,Sheffield United,Middlesbrough,4,1,2.1,3.75,2.11,4.0,1
M_2022,2022-03-08,Coventry,Luton,0,1,2.2,3.3,2.26,3.66,0
M_2024,2022-03-08,Swansea,Fulham,1,5,5.25,1.7,5.25,1.77,0
M_1617,2022-03-10,Norwich,Chelsea,1,3,11.0,1.3,14.15,1.28,0
M_1619,2022-03-10,Wolves,Watford,4,0,1.75,4.5,1.84,5.02,1
M_1620,2022-03-10,Leeds,Aston Villa,0,3,2.7,2.5,2.75,2.61,0
M_1618,2022-03-10,Southampton,Newcastle,1,2,2.0,3.5,1.99,3.89,0
M_2025,2022-03-12,Blackburn,Bristol City,0,1,1.72,5.0,1.78,5.19,0
M_2026,2022-03-12,Blackpool,Swansea,1,0,2.37,3.1,2.38,3.27,1
M_2028,2022-03-12,Coventry,Sheffield United,4,1,2.8,2.6,2.94,2.64,1
M_2029,2022-03-12,Nott'm Forest,Reading,4,0,1.53,6.0,1.56,6.52,1
